record_uid,dataset,priority_group,split,magnitude,candidate,candidate_start_sec,candidate_end_sec,feature_onset_sec,feature_energy_onset_sec,feature_energy_end_sec,catalog_p_sec,feature_spike_score,feature_significant_duration_sec,window_start_sample,window_end_sample,window_duration_sec,full_pga,window_pga,pga_retention,full_energy,window_energy,energy_retention,full_rms,window_rms,peak_time_sec,peak_inside_window,window_unstable,failure_reason,window_unstable_bool,policy,selection_status,selected_candidate,period_sec,psa_retention,spectrum_unstable,full_record_required,long_period_psa_review,production_route,review_priority
InstanceGM:870914,InstanceGM,m4plus_strong_motion,dev,4.0,feature_onset_to_energy_end,0.3500000000000001,42.06,2.35,25.39,39.06,19.53,142.81664679328364,13.670000000000002,35.0,4206.0,41.71,0.0297703854739666,0.0297703854739666,1.0,0.0009951910773272,0.0009728408457481,0.9775417685223052,0.0028798018990422,0.004829484798361,29.56,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8100234272049261,True,False,True,long_period_psa_review,1
InstanceGM:518879,InstanceGM,m4plus_strong_motion,train,5.1,energy_onset_fixed,22.28,64.28,3.0,24.28,56.54,19.53,21.464509117381596,32.26,2228.0,6428.0,42.0,0.0252427570521831,0.0252427570521831,1.0,0.0017138675826997,0.0016664514466196,0.9723338392307982,0.0037791837552348,0.0062990011426975,36.73,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.8100677168961038,True,False,True,long_period_psa_review,1
InstanceGM:2500,InstanceGM,low_magnitude_background,test,2.1,feature_onset_to_energy_end,1.6,35.74,3.6,19.98,32.74,19.98,119.9121795193474,12.760000000000002,160.0,3574.0,34.14,0.0035038194619119,0.0035038194619119,1.0,4.9854494182191665e-06,4.759340639688879e-06,0.9546462596322852,0.0002038269163248,0.0003733719056861,21.72,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.810301065183093,True,False,True,long_period_psa_review,1
InstanceGM:155196,InstanceGM,m3_to_m4_small_event,dev,3.4,feature_onset_to_energy_end,1.7599999999999998,37.42,3.76,18.61,34.42,16.61,235.8571541321833,15.810000000000002,175.0,3742.0,35.67,0.0029384051449596,0.0029384051449596,1.0,8.318926654445428e-06,8.105646769509194e-06,0.974362090952892,0.0002632952502174,0.0004766968502163,26.87,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8103552266306485,True,False,True,long_period_psa_review,1
PNWAccelerometers:3029,PNWAccelerometers,low_magnitude_background,,2.32,feature_onset_to_energy_end,33.71,75.0,35.71,35.71,72.0,56.6,281.0894650450977,36.29,3371.0,7500.0,41.29,814.9926147460938,814.9926147460938,1.0,177479.94045925236,168795.57531795988,0.9510684693784516,34.39652203852098,63.93785871939041,61.37,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8106672966153694,True,False,True,long_period_psa_review,1
PNWAccelerometers:1300,PNWAccelerometers,low_magnitude_background,,2.18,feature_onset_to_energy_end,13.24,136.03,15.24,15.24,133.03,54.15,47.57227826186437,117.79,1324.0,13603.0,122.79,198.07327270507812,198.07327270507812,1.0,53258.821436713304,51095.35164726287,0.9593781887941089,18.84237619220881,20.39901496260152,57.46,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8107622312986884,True,False,True,long_period_psa_review,1
InstanceGM:762002,InstanceGM,m4plus_strong_motion,train,4.9,feature_onset_to_energy_end,1.36,97.8,3.36,27.36,94.8,16.0,6.318629155321038,67.44,136.0,9780.0,96.44,0.0001663747534621,0.0001663747534621,1.0,2.2692025075111497e-07,2.177679999729264e-07,0.9596675451049688,4.348565383655424e-05,4.7519124484314414e-05,57.13,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8107861468079759,True,False,True,long_period_psa_review,1
PNWAccelerometers:4016,PNWAccelerometers,low_magnitude_background,,1.68,feature_onset_to_energy_end,18.42,66.7,20.42,20.42,63.7,54.53,230.51979026080969,43.28,1842.0,6670.0,48.28,482.1706237792969,482.1706237792969,1.0,59939.309708927285,56950.08668316105,0.9501291716524218,19.989216096239804,34.34500342429162,58.78,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8111793824473322,True,False,True,long_period_psa_review,1
K-NET:19983,K-NET,other,train,4.1,feature_onset_to_energy_end,2.4000000000000004,25.9,4.4,4.4,22.9,,114.14603660265142,18.5,240.0,2590.0,23.5,2.548099994659424,2.548099994659424,1.0,5.98331509949403,5.739810206777131,0.9593026794230692,0.2242319308646241,0.4942137622947989,14.38,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.811221528909353,True,False,True,long_period_psa_review,1
InstanceGM:894999,InstanceGM,m4plus_strong_motion,train,4.5,feature_onset_to_energy_end,2.58,99.74,4.58,16.89,96.74,17.98,10.632265190549678,79.85,258.0,9974.0,97.16,0.00023137871176,0.00023137871176,1.0,2.685769409849812e-07,2.5719494969338185e-07,0.957621115015098,4.730899676462019e-05,5.145024713400394e-05,25.45,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8113915469205997,True,False,True,long_period_psa_review,1
InstanceGM:1104056,InstanceGM,low_magnitude_background,test,2.8,energy_onset_fixed,17.82,59.82,2.75,19.82,44.66,17.96,49.25825047109797,24.839999999999996,1782.0,5982.0,42.0,3.226174885639921e-05,3.226174885639921e-05,1.0,1.7232909139190859e-09,1.680703739662504e-09,0.975287298324036,3.7895590265877086e-06,6.3258798365326295e-06,26.41,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.8118417290840455,True,False,True,long_period_psa_review,1
InstanceGM:248709,InstanceGM,low_magnitude_background,test,1.3,feature_onset_to_energy_end,15.39,26.34,17.39,17.59,23.34,17.42,211.686269842132,5.75,1539.0,2634.0,10.95,2.847954056051094e-05,2.847954056051094e-05,1.0,2.3272474862766488e-10,2.2378004471555807e-10,0.961565308524976,1.3926136956207708e-06,4.5206784627949275e-06,19.09,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8118738842939356,True,False,True,long_period_psa_review,1
PNWAccelerometers:830,PNWAccelerometers,m3_to_m4_small_event,,3.14,feature_onset_to_energy_end,37.36,77.14,39.36,39.36,74.14,53.28,94.34131146972018,34.78,3736.0,7714.0,39.78,1036.9835205078125,1036.9835205078125,1.0,1342619.933044074,1281532.4293426494,0.9545012686033022,94.60551185547064,179.4867570640065,58.32,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8120029214007347,True,False,True,long_period_psa_review,1
InstanceGM:67247,InstanceGM,low_magnitude_background,train,2.1,feature_onset_to_energy_end,0.2299999999999999,69.56,2.23,15.88,66.56,15.92,58.836891494540936,50.68,23.0,6956.0,69.33,0.0015777663793414,0.0015777663793414,1.0,2.241734485716988e-06,2.135773511367724e-06,0.9527325938801472,0.000136678896375,0.0001755161152086,17.6,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8120139985105699,True,False,True,long_period_psa_review,1
PNWAccelerometers:635,PNWAccelerometers,low_magnitude_background,,2.82,feature_onset_to_energy_end,41.09,63.75,43.09,43.09,60.75,54.61,415.7393754232787,17.659999999999997,4109.0,6375.0,22.66,6279.11572265625,6279.11572265625,1.0,4775580.087303989,4589469.145083436,0.961028620854808,178.42387240354643,450.0401641918789,58.29,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8120409776575025,True,False,True,long_period_psa_review,1
InstanceGM:820438,InstanceGM,m4plus_strong_motion,train,4.7,feature_onset_to_energy_end,0.5499999999999998,107.55,2.55,18.76,104.55,16.94,10.276373837982586,85.78999999999999,54.0,10755.0,107.01,8.08798722573556e-05,8.08798722573556e-05,1.0,2.7598425215100986e-08,2.663692521885361e-08,0.9651610557938188,1.5165318222592896e-05,1.577719755839108e-05,55.38,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8120664291945477,True,False,True,long_period_psa_review,1
InstanceGM:9122,InstanceGM,m3_to_m4_small_event,train,3.1,feature_onset_to_energy_end,1.98,42.67,3.98,18.42,39.67,16.02,107.53842808397285,21.25,198.0,4267.0,40.69,8.10508499853313e-05,8.10508499853313e-05,1.0,4.8403280151520705e-09,4.683893539943487e-09,0.9676810177494408,6.35106816157203e-06,1.072901031426043e-05,30.38,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8123198029377315,True,False,True,long_period_psa_review,1
K-NET:6128,K-NET,m4plus_strong_motion,train,4.2,feature_onset_to_energy_end,3.74,35.6,5.74,14.97,32.6,14.78,23.527733494299454,17.630000000000003,374.0,3560.0,31.86,9.179156303405762,9.179156303405762,1.0,97.89059060038268,94.37281420717208,0.9640642029878932,1.2367459230298596,1.7210780556956125,21.85,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8123304961921988,True,False,True,long_period_psa_review,1
PNWAccelerometers:3868,PNWAccelerometers,m3_to_m4_small_event,,3.43,feature_onset_to_energy_end,54.77,68.69,56.77,57.03,65.69,56.76,1478.5875934655824,8.659999999999997,5477.0,6869.0,13.92,5046.578125,5046.578125,1.0,5103257.549296491,5052035.015522977,0.989962777053928,184.4436201988053,602.4396650003476,62.42,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8123397797349909,True,False,True,long_period_psa_review,1
InstanceGM:721794,InstanceGM,m3_to_m4_small_event,dev,3.3,feature_onset_to_energy_end,16.02,30.69,18.02,18.11,27.69,18.03,240.568790555237,9.580000000000002,1602.0,3069.0,14.67,0.0003234271134715,0.0003234271134715,1.0,2.8989888703625532e-08,2.7731191460627224e-08,0.9565815082677124,1.5542921406979643e-05,4.347796491211295e-05,18.28,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8125767942680084,True,False,True,long_period_psa_review,1
InstanceGM:682878,InstanceGM,low_magnitude_background,test,2.7,feature_onset_to_energy_end,1.0699999999999998,63.65,3.07,20.38,60.65,18.2,31.86806518498547,40.27,106.0,6365.0,62.59,1.712518496788107e-05,1.712518496788107e-05,1.0,6.16767166124524e-10,5.89500577968132e-10,0.955791115912148,2.267096465607724e-06,3.0689487914047657e-06,31.26,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8127112300890006,True,False,True,long_period_psa_review,1
InstanceGM:574212,InstanceGM,m3_to_m4_small_event,train,3.8,energy_onset_fixed,18.83,60.83,2.74,20.83,58.5,16.73,19.58176124292329,37.67,1882.0,6083.0,42.01,7.063247176120058e-05,7.063247176120058e-05,1.0,1.2237454084528333e-08,1.1680923904198522e-08,0.954522388685942,1.0098454537093093e-05,1.6674862313893362e-05,32.56,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.8127409637635523,True,False,True,long_period_psa_review,1
InstanceGM:412012,InstanceGM,low_magnitude_background,train,2.1,feature_onset_to_energy_end,0.9300000000000002,38.81,2.93,13.97,35.81,19.94,74.4973975610357,21.840000000000003,93.0,3881.0,37.88,0.0001444103545509,0.0001444103545509,1.0,2.03817003109388e-08,1.9436892199577075e-08,0.9536442938053284,1.303255548966344e-05,2.265209779044177e-05,15.57,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8128364948998266,True,False,True,long_period_psa_review,1
InstanceGM:63121,InstanceGM,m4plus_strong_motion,test,4.8,feature_onset_fixed,5.55,47.55,7.55,25.21,46.49,20.05,34.26333061568451,21.28,555.0,4755.0,42.0,0.0009486527414992,0.0009486527414992,1.0,2.014736576940639e-06,1.9197883497440056e-06,0.9528731307688812,0.000129574192934,0.0002137972086405,33.86,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_fixed,3.0,0.8128923738464148,True,False,True,long_period_psa_review,1
InstanceGM:960822,InstanceGM,m3_to_m4_small_event,train,3.1,feature_onset_to_energy_end,1.31,95.08,3.31,12.32,92.08,19.6,15.455895002114104,79.75999999999999,131.0,9508.0,93.77,5.372037321649259e-06,5.372037321649259e-06,1.0,9.290916285812328e-11,8.918209608737955e-11,0.9598848309887892,8.799108044669606e-07,9.75229611972938e-07,46.28,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8129776630257122,True,False,True,long_period_psa_review,1
InstanceGM:726387,InstanceGM,low_magnitude_background,dev,2.5,feature_onset_to_energy_end,6.32,41.5,8.32,18.95,38.5,18.78,111.83678412195027,19.55,632.0,4150.0,35.18,3.899370858562179e-05,3.899370858562179e-05,1.0,7.330237374118212e-10,6.996410875941696e-10,0.954458978456114,2.471544283458929e-06,4.459536630450906e-06,23.38,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.812989635681249,True,False,True,long_period_psa_review,1
InstanceGM:433696,InstanceGM,low_magnitude_background,test,2.0,feature_onset_to_energy_end,3.59,31.52,5.59,22.73,28.52,21.57,197.3476375609376,5.789999999999999,359.0,3152.0,27.93,0.0001878891780506,0.0001878891780506,1.0,2.1993838068752383e-08,2.1401600956236673e-08,0.9730725892104696,1.3538167671670706e-05,2.768137528444464e-05,23.14,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8130711415820985,True,False,True,long_period_psa_review,1
InstanceGM:730676,InstanceGM,m4plus_strong_motion,test,4.7,feature_onset_to_energy_end,17.88,84.86,19.88,22.97,81.86,19.87,21.604894796876867,58.89,1788.0,8486.0,66.98,0.0004086082626599,0.0004086082626599,1.0,2.813992181529649e-07,2.685750172295866e-07,0.9544270200622684,4.842513277842448e-05,6.33228181286474e-05,46.96,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.813186025553043,True,False,True,long_period_psa_review,1
InstanceGM:734805,InstanceGM,m4plus_strong_motion,test,4.3,feature_onset_to_energy_end,1.56,85.44,3.56,21.04,82.44,16.39,11.92355340634965,61.4,156.0,8544.0,83.88,0.0001304743927903,0.0001304743927903,1.0,5.542628264606428e-08,5.303943785781273e-08,0.9569365890277498,2.1491525974606884e-05,2.5146077248257917e-05,53.05,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8132368076192806,True,False,True,long_period_psa_review,1
PNWAccelerometers:1030,PNWAccelerometers,m3_to_m4_small_event,,3.71,feature_onset_to_energy_end,55.68,71.46,57.68,57.71,68.46,57.68,306.2262258970681,10.749999999999991,5568.0,7146.0,15.78,7476.22998046875,7476.22998046875,1.0,23763885.910567146,22965536.02181244,0.9664049098805132,398.0142523169798,1206.3818476525284,63.53,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8134057114128025,True,False,True,long_period_psa_review,1
InstanceGM:866607,InstanceGM,m3_to_m4_small_event,test,3.3,feature_onset_to_energy_end,2.6799999999999997,69.18,4.68,16.34,66.18,15.59,17.62286287907302,49.84,268.0,6919.0,66.51,0.0001657837274251,0.0001657837274251,1.0,1.1706049005436696e-07,1.1183794673286385e-07,0.9553859434632678,3.123306074957098e-05,4.100635042056011e-05,19.81,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.813703466642487,True,False,True,long_period_psa_review,1
InstanceGM:158159,InstanceGM,m3_to_m4_small_event,test,3.5,feature_onset_to_energy_end,1.41,94.1,3.41,13.57,91.1,20.26,9.03683931877572,77.53,141.0,9410.0,92.69,1.238246295542922e-05,1.238246295542922e-05,1.0,1.0043393922982114e-09,9.652082749217531e-10,0.9610379542249008,2.8930079391212233e-06,3.2269636786386907e-06,69.2,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8137820197281708,True,False,True,long_period_psa_review,1
InstanceGM:439336,InstanceGM,m3_to_m4_small_event,dev,3.5,feature_onset_to_energy_end,0.6299999999999999,104.1,2.63,6.64,101.1,18.32,10.615122477895875,94.46,62.0,10410.0,103.48,3.04561217490118e-06,3.04561217490118e-06,1.0,5.5793336237482696e-11,5.36135802111008e-11,0.960931606292482,6.818683660690597e-07,7.197956119290176e-07,51.99,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8138768151140218,True,False,True,long_period_psa_review,1
InstanceGM:448991,InstanceGM,low_magnitude_background,train,2.1,feature_onset_to_energy_end,1.65,112.16,3.65,5.91,109.16,19.78,31.636134910898303,103.25,165.0,11216.0,110.51,0.0015103667974472,0.0015103667974472,1.0,2.2401448049814218e-06,2.1835283560301864e-06,0.974726433387102,0.0001366304262411,0.00014056546339,23.49,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8139317899796104,True,False,True,long_period_psa_review,1
InstanceGM:660089,InstanceGM,low_magnitude_background,test,2.0,feature_onset_to_energy_end,2.66,99.94,4.66,7.67,96.94,20.48,29.960501710260505,89.27,266.0,9994.0,97.28,0.0002403720136499,0.0002403720136499,1.0,8.254783168361226e-08,7.925062573864292e-08,0.9600570253909662,2.622782105634083e-05,2.854233959316423e-05,23.71,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8144967803436863,True,False,True,long_period_psa_review,1
PNWAccelerometers:984,PNWAccelerometers,low_magnitude_background,,2.08,feature_onset_to_energy_end,12.17,139.07,14.17,14.17,136.07,53.49,71.54540434021533,121.9,1217.0,13907.0,126.9,968.1072387695312,968.1072387695312,1.0,451489.6716819668,429299.06726518663,0.9508502501638368,54.86101070748444,58.16331638797878,56.43,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8145146776356109,True,False,True,long_period_psa_review,1
PNWAccelerometers:2996,PNWAccelerometers,low_magnitude_background,,1.83,feature_onset_to_energy_end,39.19,64.44,41.19,41.19,61.44,50.94,328.7053987991251,20.25,3919.0,6444.0,25.25,4717.275390625,4717.275390625,1.0,3467138.8766211276,3296110.571057497,0.9506716310913093,152.028676010763,361.3018578932699,50.99,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8145840497125038,True,False,True,long_period_psa_review,1
PNWAccelerometers:4340,PNWAccelerometers,m3_to_m4_small_event,,3.05,feature_onset_to_energy_end,39.54,54.06,41.54,50.12,51.06,49.93,3905.459100854503,0.9400000000000048,3954.0,5406.0,14.52,16548.66015625,16548.66015625,1.0,59656455.6354916,59452822.06619154,0.9965865627260144,630.6212746362186,2023.4986963810024,50.4,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8146668792231767,True,False,True,long_period_psa_review,1
InstanceGM:929070,InstanceGM,m3_to_m4_small_event,train,3.0,feature_onset_to_energy_end,24.29,65.86,26.29,30.7,62.86,25.6,40.98627545915211,32.16,2429.0,6586.0,41.57,4.35192123404704e-05,4.35192123404704e-05,1.0,3.038181312450031e-09,2.906805579982385e-09,0.9567584291532284,5.031717162535098e-06,8.362150514168673e-06,42.08,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8147451155654089,True,False,True,long_period_psa_review,1
PNWAccelerometers:4558,PNWAccelerometers,low_magnitude_background,,2.99,feature_onset_to_energy_end,30.15,84.83,32.15,32.15,81.83,62.88,153.63903230317104,49.68,3015.0,8483.0,54.68,911.37744140625,911.37744140625,1.0,522442.7037018593,500898.45793690474,0.9587624717269492,59.01456749594922,95.7107224450092,74.34,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8148480244162463,True,False,True,long_period_psa_review,1
PNWAccelerometers:3728,PNWAccelerometers,low_magnitude_background,,2.7,feature_onset_to_energy_end,52.44,69.91,54.44,54.46,66.91,54.42,234.87913160289332,12.449999999999996,5244.0,6991.0,17.47,3881.977783203125,3881.977783203125,1.0,4134838.5669852407,3951145.0721959625,0.955574203971109,166.02335035483432,475.5706404019932,54.6,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8151020508251816,True,False,True,long_period_psa_review,1
InstanceGM:1072958,InstanceGM,low_magnitude_background,train,2.3,feature_onset_to_energy_end,4.27,37.96,6.27,17.84,34.96,17.07,91.6296666714338,17.12,426.0,3796.0,33.7,0.0003466874768491,0.0003466874768491,1.0,1.1476411864265106e-07,1.0992713600024105e-07,0.9578528315329008,3.09251945079643e-05,5.711333311056404e-05,26.17,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8152883117998203,True,False,True,long_period_psa_review,1
PNWAccelerometers:19,PNWAccelerometers,low_magnitude_background,,2.81,feature_onset_to_energy_end,52.74,72.16,54.74,54.81,69.16,54.66,197.3359636464159,14.349999999999994,5274.0,7216.0,19.42,7266.99365234375,7266.99365234375,1.0,23719205.667396575,22850179.178965397,0.9633619059332283,397.6399082287928,1084.7263551938725,59.19,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8152887219138167,True,False,True,long_period_psa_review,1
InstanceGM:1058984,InstanceGM,low_magnitude_background,dev,2.0,feature_onset_to_energy_end,15.57,28.62,17.57,19.38,25.62,17.28,504.853458237335,6.240000000000002,1557.0,2862.0,13.05,6.1671162256971e-05,6.1671162256971e-05,1.0,1.214238271940343e-09,1.1881392541777871e-09,0.978505851474398,3.1809829088144327e-06,9.541758411154725e-06,20.46,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8155881491518053,True,False,True,long_period_psa_review,1
InstanceGM:117642,InstanceGM,m4plus_strong_motion,train,4.5,feature_onset_to_energy_end,1.2999999999999998,77.64,3.3,21.27,74.64,20.05,14.256527232270752,53.370000000000005,129.0,7764.0,76.35,0.0001278307900065,0.0001278307900065,1.0,4.9330611060769246e-08,4.733406424657508e-08,0.9595272231326172,2.0275315669710554e-05,2.4899027064197027e-05,44.84,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8156152929747633,True,False,True,long_period_psa_review,1
InstanceGM:647595,InstanceGM,m3_to_m4_small_event,train,3.1,energy_onset_fixed,17.09,59.09,8.31,19.09,52.28,18.6,46.7799086930096,33.19,1709.0,5909.0,42.0,1.0728631423262414e-05,1.0728631423262414e-05,1.0,1.7404926241151536e-10,1.6744468365579583e-10,0.9620533941700716,1.204329905007744e-06,1.996691809539182e-06,36.32,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.8157252665747795,True,False,True,long_period_psa_review,1
PNWAccelerometers:945,PNWAccelerometers,m3_to_m4_small_event,,3.86,feature_onset_to_energy_end,26.29,77.9,28.29,28.29,74.9,60.55,212.0283698817939,46.61000000000001,2629.0,7791.0,51.62,17395.099609375,17395.099609375,1.0,73826735.0183466,70738441.86255813,0.958168363330425,701.5307717846214,1170.6275604842583,69.82,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8157332102307303,True,False,True,long_period_psa_review,1
InstanceGM:827344,InstanceGM,m3_to_m4_small_event,test,3.1,feature_onset_to_energy_end,1.27,64.14,3.27,18.14,61.14,20.89,31.531058121282975,43.0,127.0,6414.0,62.87,6.0935453802812845e-06,6.0935453802812845e-06,1.0,7.690085125786582e-11,7.340165502931027e-11,0.9544973017681956,8.005250946403128e-07,1.08051598456248e-06,36.67,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8159584962297853,True,False,True,long_period_psa_review,1
K-NET:15509,K-NET,m4plus_strong_motion,test,4.2,feature_onset_to_energy_end,6.640000000000001,32.03,8.64,8.73,29.03,8.6,26.705397922032127,20.3,664.0,3203.0,25.39,9.506078720092772,9.506078720092772,1.0,92.65315537643184,89.42901007129767,0.9652019913187512,1.242666188593648,1.876756208604084,15.61,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8160316100798742,True,False,True,long_period_psa_review,1
InstanceGM:314788,InstanceGM,m4plus_strong_motion,train,4.6,feature_onset_to_energy_end,18.5,89.39,20.5,22.12,86.39,19.7,17.531479801132768,64.27,1850.0,8939.0,70.89,0.0002958351979032,0.0002958351979032,1.0,1.371258124818555e-07,1.316508942435517e-07,0.9600737589866368,3.380406934106399e-05,4.309425910460401e-05,25.99,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8161313648131546,True,False,True,long_period_psa_review,1
PNWAccelerometers:4857,PNWAccelerometers,low_magnitude_background,,1.71,feature_onset_to_energy_end,51.74,63.78,53.74,54.22,60.78,53.72,325.5356462852727,6.560000000000002,5174.0,6378.0,12.04,473.011962890625,473.011962890625,1.0,104098.53800829788,101355.611072441,0.9736506680272664,26.342816676581027,91.75096796380824,57.22,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8164870423325264,True,False,True,long_period_psa_review,1
InstanceGM:308114,InstanceGM,low_magnitude_background,test,1.5,feature_onset_to_energy_end,7.16,88.43,9.16,10.85,85.43,17.41,35.88572212397977,74.58000000000001,716.0,8843.0,81.27,0.0002308941038791,0.0002308941038791,1.0,7.1887223274565e-08,6.829347563379831e-08,0.9500085345202334,2.4475706199305223e-05,2.898841552580391e-05,23.69,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8165241904598218,True,False,True,long_period_psa_review,1
InstanceGM:541781,InstanceGM,low_magnitude_background,test,2.7,energy_onset_fixed,19.52,61.52,3.03,21.52,45.53,19.2,68.87293893719915,24.01,1952.0,6152.0,42.0,8.167064152075909e-06,8.167064152075909e-06,1.0,7.465491144632729e-11,7.359148804121669e-11,0.985755479652867,7.887485417119499e-07,1.323698714472306e-06,29.54,True,False,,False,shortest_stable_no_catalog,stable_candidate,energy_onset_fixed,3.0,0.8166748676318178,True,False,True,long_period_psa_review,1
InstanceGM:926633,InstanceGM,m3_to_m4_small_event,train,3.9,feature_onset_to_energy_end,1.91,86.58,3.91,25.41,83.58,17.26,8.72954318588601,58.17,191.0,8658.0,84.67,0.0008708384120836,0.0008708384120836,1.0,4.409422514165003e-06,4.2337788700639415e-06,0.9601662930833196,0.0001916903430484,0.0002236141623673,60.04,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8169877184226204,True,False,True,long_period_psa_review,1
InstanceGM:592286,InstanceGM,low_magnitude_background,dev,2.0,feature_onset_to_energy_end,5.12,35.18,7.12,18.32,32.18,18.25,123.492033452192,13.86,512.0,3518.0,30.06,4.0688610170036554e-05,4.0688610170036554e-05,1.0,1.3124185970664475e-09,1.2712520271392803e-09,0.9686330489226658,3.307086579184222e-06,6.503113607966043e-06,18.48,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8170201737852496,True,False,True,long_period_psa_review,1
InstanceGM:713096,InstanceGM,m4plus_strong_motion,test,4.6,feature_onset_to_energy_end,16.89,84.69,18.89,21.24,81.69,18.89,14.95860164358607,60.45,1689.0,8469.0,67.8,0.0001119634980568,0.0001119634980568,1.0,2.7454839643585346e-08,2.6409636623452314e-08,0.9619300992574824,1.5125816684173162e-05,1.9736328535538684e-05,59.32,True,False,,False,shortest_stable_no_catalog,stable_candidate,feature_onset_to_energy_end,3.0,0.8170823864113875,True,False,True,long_period_psa_review,1
